Time,Category,Tmall.Id,title,Inventory,MonthlySales,Favorites,ListPrice,Promotion,AccumulatedReviews,TagCount,Tags,Colors,Specs,Keywords,Description,ProductURL,SellerNickname,SellerRegion,AdditionalURLs,ProductSKUs,Category.Id
2018-11-01 16:39:56,活动特集,535993940829,无印良品 MUJI 不锈钢剪刀,1299,,2601,12.00,,3385,4,"质量挺好的,快递很快,重点是价格实惠,很小巧的剪刀",白色,"无印良品 MUJI 不锈钢剪刀,*此商品于2018年1月18日开始新定价，由于吊牌更换存在时差，部分商品吊牌价仍为15元，敬请谅解。,细节展示,颜色展示,&nbsp;,&nbsp;,基本信息,商品材质, 不锈钢 ,规格,全长约10.5cm",无印良品 MUJI 不锈钢剪刀,"欢迎前来淘宝网实力旺铺，选购无印良品 MUJI 不锈钢剪刀,想了解详情无印良品 MUJI 不锈钢剪刀，请进入无印良品muji官方旗舰店的无印良品MUJI官方旗舰店实力旺铺，更多商品任你选购",https://detail.tmall.com/item.htm?id=535993940829&rn=bfc1907ddd0df879ca5da2454ad0b97e&abbucket=4,无印良品MUJI官方旗舰店,江苏苏州,"https://assets.alicdn.com/kissy/1.0.0/build/imglazyload/spaceball.gif,https://img.alicdn.com/imgextra/i4/2038648986/TB2bAAQsFXXXXblXpXXXXXXXXXX-2038648986.jpg,https://img.alicdn.com/imgextra/i3/2038648986/TB2_XpqsVXXXXa8XXXXXXXXXXXX-2038648986.jpg,https://img.alicdn.com/imgextra/i3/2038648986/TB2XFOPoFXXXXaaXpXXXXXXXXXX-2038648986.jpg",3198644140730,909760520
2018-11-01 16:39:56,活动特集,39415602285,无印良品 MUJI 修正带,2950,,1596,,,2099,4,"东西很好,虽然有些小贵,物流快,包装细致","PP材质 专用壳(含内芯),POM材质 替芯","无印良品MUJI 修正带,可简单消去文字的修正带,&nbsp;,*此商品规格修正带 于2018年1月18日开始新定价，由于吊牌更换存在时差，部分商品吊牌价仍为27元，敬请谅解。,*此商品规格修正带替芯 于2018年1月18日开始新定价，由于吊牌更换存在时差，部分商品吊牌价仍为17元，敬请谅解。,&nbsp;,产品展示,&nbsp;,&nbsp;,&nbsp;,基本信息,商品材质,PP材质：,专用壳(,含内芯), POM材质：,替芯,规格, 宽5MM*长10M&nbsp; ",无印良品 MUJI 修正带,"欢迎前来淘宝网实力旺铺，选购无印良品 MUJI 修正带,想了解详情无印良品 MUJI 修正带，请进入无印良品muji官方旗舰店的无印良品MUJI官方旗舰店实力旺铺，更多商品任你选购",https://detail.tmall.com/item.htm?id=39415602285&rn=bfc1907ddd0df879ca5da2454ad0b97e&abbucket=4,无印良品MUJI官方旗舰店,江苏苏州,"https://img.alicdn.com/imgextra/i3/2038648986/TB2T8drXpXXXXX9XVXXXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i4/2038648986/TB2Uo5kXVXXXXcVXXXXXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i1/2038648986/TB2YUSmXVXXXXb9XXXXXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i2/2038648986/TB2gB1mXVXXXXanXXXXXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i4/2038648986/T2cXHcXF4XXXXXXXXX_!!2038648986.jpg","53140930570,53635998908",909760520
2018-11-01 16:39:56,活动特集,558595578001,无印良品 MUJI 女式 棉混保暖 U领八分袖衫,8479,270,3647,88.00,88,1264,0,,"米白色,中灰色,黑色,深咖啡色","无印良品 MUJI 女式 棉混保暖 U领八分袖衫,※此商品如无质量问题，恕不退换。,商品特征：,采用优质棉纱为原料，,诠释棉所特有的优良质感，,穿着干爽舒适具有良好的保温性。,注意事项：,●穿着和洗涤会使印花部分开裂。,●请勿摩擦、搓揉,印花部分。,●请勿熨烫印花部分。,●深色产品在穿着时的摩擦会导致移色。尤其在被雨水、汗水浸湿后穿着更会造成移色，敬请注意。,●洗涤时可能会有掉色，请和其他衣物分开洗涤。,细节展示,颜色展示,&nbsp; &nbsp; &nbsp; &nbsp;&nbsp; ,基本信息,商品材质,棉47%,腈纶30%,,粘纤16%,氨纶7%,规格,XS/S/M/L/XL,产地,泰国,尺码对照,Size(cm),※商品尺寸由于手工测量会有2cm-4cm左右误差，请以收到的商品实物为准。",无印良品 MUJI 女式 棉混保暖 U领八分袖衫,"欢迎前来淘宝网实力旺铺，选购无印良品 MUJI 女式 棉混保暖 U领八分袖衫,想了解详情无印良品 MUJI 女式 棉混保暖 U领八分袖衫，请进入无印良品muji官方旗舰店的无印良品MUJI官方旗舰店实力旺铺，更多商品任你选购",https://detail.tmall.com/item.htm?id=558595578001&rn=bfc1907ddd0df879ca5da2454ad0b97e&abbucket=4,无印良品MUJI官方旗舰店,江苏苏州,"https://img.alicdn.com/imgextra/i3/2038648986/TB2ZyrtnhrI8KJjy0FpXXb5hVXa-2038648986.jpg,https://img.alicdn.com/imgextra/i1/2038648986/TB2YiavnlDH8KJjSszcXXbDTFXa-2038648986.jpg,https://img.alicdn.com/imgextra/i2/2038648986/TB2F.EwcMn.PuJjSZFkXXc_lpXa-2038648986.jpg,https://img.alicdn.com/imgextra/i3/2038648986/T2PsO.XFtaXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i4/2038648986/T2mMYsXKdaXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i4/2038648986/T2cXHcXF4XXXXXXXXX_!!2038648986.jpg","3638956915581,3638956915582,3638956915583,3638956915584,3638956915585,3638956915586,3638956915587,3638956915588,3638956915589,3638956915590,3638956915591,3638956915592,3638956915593,3638956915594,3638956915595,3638956915596,3638956915597,3638956915598,3638956915599,3638956915600",909760520
2018-11-01 16:39:56,活动特集,558903338811,无印良品 MUJI 男式 棉混保暖 圆领长袖衫,4672,,1560,88.00,,945,0,,"米白色,炭灰色,黑色","无印良品 MUJI 男式 棉混保暖 圆领长袖衫,※此商品如无质量问题，恕不退换。,商品特征：,采用优质棉纱为原料，诠释棉所特有的优良质感，穿着干爽舒适具有良好的保温性。,注意事项：,●深色产品在穿着时的摩擦会导致移色。尤其在被雨水、汗水浸湿后穿着更会造成移色，敬请注意。,●洗涤时可能会有掉色，请和其他衣物分开洗涤。,●穿着和洗涤会使印花部分开裂。,●请勿摩擦、搓揉印花部分。,●请勿熨烫印花部分。,细节展示,&nbsp;,颜色展示,&nbsp; &nbsp; &nbsp; &nbsp;&nbsp; ,基本信息,商品材质,棉47%,腈纶28%,粘纤19%,氨纶6%,规格,XS/S/M/L/XL,产地,中国,尺码对照,Size(cm),※商品尺寸由于手工测量会有2cm-4cm左右误差，请以收到的商品实物为准。,&nbsp;",无印良品 MUJI 男式 棉混保暖 圆领长袖衫,"欢迎前来淘宝网实力旺铺，选购无印良品 MUJI 男式 棉混保暖 圆领长袖衫,想了解详情无印良品 MUJI 男式 棉混保暖 圆领长袖衫，请进入无印良品muji官方旗舰店的无印良品MUJI官方旗舰店实力旺铺，更多商品任你选购",https://detail.tmall.com/item.htm?id=558903338811&rn=bfc1907ddd0df879ca5da2454ad0b97e&abbucket=4,无印良品MUJI官方旗舰店,江苏苏州,"https://assets.alicdn.com/kissy/1.0.0/build/imglazyload/spaceball.gif,https://img.alicdn.com/imgextra/i3/2038648986/T2kNYbXIXXXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i3/2038648986/TB2h9pPeYsTMeJjy1zeXXcOCVXa_!!2038648986.jpg,https://img.alicdn.com/imgextra/i3/2038648986/T2PsO.XFtaXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i2/2038648986/T2VVzwXSFXXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i3/2038648986/TB2XFOPoFXXXXaaXpXXXXXXXXXX-2038648986.jpg","3643634103672,3643634103673,3643634103674,3643634103675,3643634103676,3643634103677,3643634103678,3643634103679,3643634103680,3643634103681,3643634103682,3643634103683,3643634103684,3643634103685,3643634103686",909760520
2018-11-01 16:39:56,活动特集,538892543083,无印良品 MUJI 女式 棉羊毛弹力保暖_U领九分袖衫,1556,,1885,148.00,,475,0,,"本白色,浅米色,深灰色,黑色,浅灰色*横条,黑*横条","无印良品 MUJI 女式 棉羊毛弹力保暖_U领九分袖衫,&nbsp;,*内衣类商品不支持7天内无理由退换货*,商品特征：,采用包羊毛的棉纱织成。诠释棉的柔软触感和羊毛良好保温性能的贴身衣物。,注意事项：,●深色产品在穿着时的摩擦会导致移色。尤其在被雨水、汗水浸湿后穿着更会造成移色，敬请注意。,●洗涤时可能会有掉色，请和其他衣物分开洗涤。,●穿着和洗涤会使印花部分开裂。,●请勿摩擦、搓揉印花部分。,●请勿熨烫印花部分。,●本产品使用能够体现轻柔质感的材质。穿着时的摩擦或洗涤会产生毛球，绒毛易粘附，敬请了解。,●洗涤时请使用洗衣袋。,细节展示, &nbsp;&nbsp;,&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ,颜色展示, &nbsp;&nbsp;&nbsp;,&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; ,基本信息,商品材质,棉:84%:羊毛:10%:氨纶:6%:,规格,S/M/L/XL,尺码对照,Size(cm),※商品尺寸由于手工测量会有2cm-4cm左右误差，请以收到的 商品实物为准。",无印良品 MUJI 女式 棉羊毛弹力保暖_U领九分袖衫,"欢迎前来淘宝网实力旺铺，选购无印良品 MUJI 女式 棉羊毛弹力保暖_U领九分袖衫,想了解详情无印良品 MUJI 女式 棉羊毛弹力保暖_U领九分袖衫，请进入无印良品muji官方旗舰店的无印良品MUJI官方旗舰店实力旺铺，更多商品任你选购",https://detail.tmall.com/item.htm?id=538892543083&rn=bfc1907ddd0df879ca5da2454ad0b97e&abbucket=4,无印良品MUJI官方旗舰店,江苏苏州,"https://img.alicdn.com/imgextra/i3/2038648986/T2kNYbXIXXXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i3/2038648986/TB2vlBCbp_AQeBjSZFBXXX22XXa-2038648986.jpg,https://img.alicdn.com/imgextra/i1/2038648986/TB2Hl0CbxvzQeBjSZFgXXcvfVXa-2038648986.jpg,https://img.alicdn.com/imgextra/i3/2038648986/T2PsO.XFtaXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i4/2038648986/T2mMYsXKdaXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i3/2038648986/TB2XFOPoFXXXXaaXpXXXXXXXXXX-2038648986.jpg","3220989189593,3220989189594,3220989189595,3220989189596,3220989189597,3220989189598,3220989189599,3220989189600,3220989189601,3220989189602,3220989189603,3220989189604,3220989189605,3220989189606,3220989189607,3220989189608,3220989189609,3220989189610,3220989189611,3220989189612,3220989189613,3220989189614,3220989189615,3220989189616",909760520
2018-11-01 16:39:56,活动特集,558596266676,无印良品 MUJI 女式 棉混保暖 十分长收腿裤,2175,,2122,88.00,,788,0,,"中灰色,黑色","无印良品 MUJI 女式 棉混保暖 十分长收腿裤,※此商品如无质量问题，恕不退换。,商品特征：,采用优质棉纱为原料，,诠释棉所特有的优良质感，,穿着干爽舒适具有良好的保温性。,注意事项：,●穿着和洗涤会使印花部分开裂。,●请勿摩擦、搓揉印花部分。,●请勿熨烫印花部分。,●深色产品在穿着时的摩擦会导致移色。尤其在被雨水、汗水浸湿后穿着更会造成移色，敬请注意。,●洗涤时可能会有掉色，请和其他衣物分开洗涤。,细节展示,颜色展示,&nbsp; &nbsp; &nbsp; &nbsp;&nbsp; ,基本信息,商品材质,棉47%,腈纶30%,粘纤16%,氨纶7%,规格,S/M/L/XL,产地,泰国,尺码对照,Size(cm),※商品尺寸由于手工测量会有2cm-4cm左右误差，请以收到的商品实物为准。",无印良品 MUJI 女式 棉混保暖 十分长收腿裤,"欢迎前来淘宝网实力旺铺，选购无印良品 MUJI 女式 棉混保暖 十分长收腿裤,想了解详情无印良品 MUJI 女式 棉混保暖 十分长收腿裤，请进入无印良品muji官方旗舰店的无印良品MUJI官方旗舰店实力旺铺，更多商品任你选购",https://detail.tmall.com/item.htm?id=558596266676&rn=bfc1907ddd0df879ca5da2454ad0b97e&abbucket=4,无印良品MUJI官方旗舰店,江苏苏州,"https://assets.alicdn.com/kissy/1.0.0/build/imglazyload/spaceball.gif,https://img.alicdn.com/imgextra/i1/2038648986/TB2am3keqzB9uJjSZFMXXXq4XXa-2038648986.jpg,https://img.alicdn.com/imgextra/i3/2038648986/TB20ZDmd7fb_uJkSnaVXXXFmVXa-2038648986.jpg,https://img.alicdn.com/imgextra/i2/2038648986/TB21Z0hge7JL1JjSZFKXXc4KXXa-2038648986.jpg,https://img.alicdn.com/imgextra/i3/2038648986/T2PsO.XFtaXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i4/2038648986/T2mMYsXKdaXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i4/2038648986/T2cXHcXF4XXXXXXXXX_!!2038648986.jpg","3638973239159,3638973239160,3638973239161,3638973239162,3638973239163,3638973239164,3638973239165,3638973239166",909760520
2018-11-01 16:39:56,活动特集,559255885550,无印良品 MUJI 男式 棉 牦牛绒翻口袋衬衫,671,,3788,448.00,,438,0,,"米色,卡其绿,海军蓝,燕麦色","无印良品 MUJI 男式 棉 牦牛绒翻口袋衬衫,商品特征：,面料添加来自西藏严苛环境的牦牛绒， 具有良好的保温性。 触感柔软舒适。,注意事项：,●请注意，深色产品在使用过程中由于摩擦等原因可能会串色。清洗时，请与其他物品分开洗涤。,●穿着和洗涤会使印花部分开裂。,●请勿摩擦、搓揉印花部分。,●请勿熨烫印花部分。,●由于素材的特性，穿着和洗涤时的摩擦会导致起毛、起球。如有发生请尽快使用除毛器等去除。,●△！警告：靠近烟火，有点燃表面绒毛的危险，敬请注意。,●由于素材的特性，穿着中绒毛会附着到其他衣物上，请用刷子或者胶带等去除。,细节展示,颜色展示,&nbsp; &nbsp; &nbsp; &nbsp;&nbsp; ,基本信息,商品材质,主体:棉70%,牦牛毛30%,,后背过肩里布:棉100%,规格,S/M/L/XL,产地,中国,尺码对照,Size(cm),※商品尺寸由于手工测量会有2cm-4cm左右误差，请以收到的商品实物为准。,&nbsp;",无印良品 MUJI 男式 棉 牦牛绒翻口袋衬衫,"欢迎前来淘宝网实力旺铺，选购无印良品 MUJI 男式 棉 牦牛绒翻口袋衬衫,想了解详情无印良品 MUJI 男式 棉 牦牛绒翻口袋衬衫，请进入无印良品muji官方旗舰店的无印良品MUJI官方旗舰店实力旺铺，更多商品任你选购",https://detail.tmall.com/item.htm?id=559255885550&rn=bfc1907ddd0df879ca5da2454ad0b97e&abbucket=4,无印良品MUJI官方旗舰店,江苏苏州,"https://assets.alicdn.com/kissy/1.0.0/build/imglazyload/spaceball.gif,https://img.alicdn.com/imgextra/i3/2038648986/TB2xzdKnv2H8KJjy1zkXXXr7pXa-2038648986.jpg,https://img.alicdn.com/imgextra/i2/2038648986/TB26EIPndrJ8KJjSspaXXXuKpXa-2038648986.jpg,https://img.alicdn.com/imgextra/i4/2038648986/TB2tGScd4OMSKJjSZFlXXXqQFXa_!!2038648986.jpg,https://img.alicdn.com/imgextra/i3/2038648986/T2PsO.XFtaXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i2/2038648986/T2VVzwXSFXXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i3/2038648986/TB2XFOPoFXXXXaaXpXXXXXXXXXX-2038648986.jpg","3483777412010,3483777412011,3483777412012,3483777412013,3483777412014,3483777412015,3483777412016,3483777412017,3483777412018,3483777412019,3483777412020,3483777412021,3656969126658,3656969126659,3656969126660,3656969126661",909760520
2018-11-01 16:39:56,活动特集,41782031846,无印良品MUJI 扫除用品系列_伸缩式铝杆,2600,,4727,29.00,,4976,10,"满分,顺丰很快,价格不算贵,就是有点贵,质量太差,质感很好哦,好收纳,拖把很好用,手感不错,朋友推荐购买的",原色约直径２．５×长６８～１１６ｃｍ,"无印良品MUJI 扫除用品系列_伸缩式铝杆,长度适合站着操作。可用一键式按钮轻松更换头部。改良了伸缩部分的固定部件，伸缩部分不会松动。,本页面的&ldquo;价格&rdquo;指该商品的吊牌价为29元。,产品展示, &nbsp;,基本信息,商品材质, 本体：铝_顶部：ABS树脂_附件：PBT树脂 ,规格, 约直径２．５&times;长６８～１１６ｃｍ ",无印良品MUJI 扫除用品系列_伸缩式铝杆,"欢迎前来淘宝网实力旺铺，选购无印良品MUJI 扫除用品系列_伸缩式铝杆,想了解详情无印良品MUJI 扫除用品系列_伸缩式铝杆，请进入无印良品muji官方旗舰店的无印良品MUJI官方旗舰店实力旺铺，更多商品任你选购",https://detail.tmall.com/item.htm?id=41782031846&rn=bfc1907ddd0df879ca5da2454ad0b97e&abbucket=4,无印良品MUJI官方旗舰店,江苏苏州,"https://img.alicdn.com/imgextra/i3/2038648986/T2pN8xX08XXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i4/2038648986/T2cXHcXF4XXXXXXXXX_!!2038648986.jpg",3138391162752,909760520
2018-11-01 16:39:56,活动特集,526576149919,无印良品 MUJI 女式 棉圆领长袖T恤,331,,823,78.00,,542,6,"穿着舒适,价格划算,棉质好,是偏薄的款,衣服不错,修身的类型","白色*横条,浅灰色*横条,深海军蓝*横条,黑*横条,深海军蓝*条纹,黑*条纹","无印良品 MUJI 女式 棉圆领长袖T恤,商品特征：,采用质感良好的棉质面料制成。,款型设计非常考究，,领口缝制了防变形布带。,注意事项：,●深色产品在穿着时的摩擦会导致移色。尤其在被雨水、汗水浸湿后穿着更会造成移色，敬请注意。,●洗涤时可能会有掉色，请和其他衣物分开洗涤。,●由于材质的特性，穿着和使用会使成品发生纬斜。,●整理后轻轻熨烫会一定程度得到恢复。,●由于素材的特性，穿着和洗涤时的摩擦会导致起毛、起球。如有发生请尽快使用除毛器等去除。,●穿着和洗涤会使印花部分开裂。,●请勿摩擦、搓揉印花部分。,●请勿熨烫印花部分。,本页面的&ldquo;价格&rdquo;指该商品的吊牌价为7,8元,。,细节展示,&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ,颜色展示,&nbsp;&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; ,基本信息,商品材质, 本体:棉:100%:领子:棉:100%: ,规格,XS/S/M/L/XL,尺码对照,Size(cm),※商品尺寸由于手工测量会有2cm-4cm左右误差，请以收到的 商品实物为准。",无印良品 MUJI 女式 棉圆领长袖T恤,"欢迎前来淘宝网实力旺铺，选购无印良品 MUJI 女式 棉圆领长袖T恤,想了解详情无印良品 MUJI 女式 棉圆领长袖T恤，请进入无印良品muji官方旗舰店的无印良品MUJI官方旗舰店实力旺铺，更多商品任你选购",https://detail.tmall.com/item.htm?id=526576149919&rn=bfc1907ddd0df879ca5da2454ad0b97e&abbucket=4,无印良品MUJI官方旗舰店,江苏苏州,"https://assets.alicdn.com/kissy/1.0.0/build/imglazyload/spaceball.gif,https://img.alicdn.com/imgextra/i3/2038648986/T2kNYbXIXXXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i2/2038648986/TB25.dcjFXXXXcfXpXXXXXXXXXX-2038648986.jpg,https://img.alicdn.com/imgextra/i4/2038648986/TB2v0pvjFXXXXcyXXXXXXXXXXXX-2038648986.jpg,https://img.alicdn.com/imgextra/i1/2038648986/TB2E6Q_jpXXXXc8XpXXXXXXXXXX-2038648986.jpg,https://img.alicdn.com/imgextra/i3/2038648986/T2PsO.XFtaXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i4/2038648986/T2mMYsXKdaXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i4/2038648986/T2cXHcXF4XXXXXXXXX_!!2038648986.jpg","3134974801647,3134974801648,3134974801649,3134974801650,3134974801651,3134974801652,3134974801653,3134974801654,3134974801655,3134974801656,3134974801657,3134974801658,3134974801659,3134974801660,3134974801661,3134974801662,3134974801663,3134974801664,3134974801665,3134974801666,3134974801667,3134974801668,3134974801669,3134974801670,3134974801671,3134974801672,3134974801673,3134974801674,3134974801675,3134974801676",909760520
2018-11-01 16:39:56,活动特集,39389981125,无印良品MUJI 再生纸活页夹 A4_30孔,722,,5125,,,1690,7,"东西不错,回复也很快,包装得很好,有划痕,有点小贵,质感也很好,颜色我喜欢","米色A4/30空,深灰色A4/30空,米色A5/20空,米色B5/26空,深灰色B5/26空,深灰色A5/20空","无印良品MUJI 再生纸活页夹 A4_30孔,*此商品A4/30空米色/深灰色于2018年8月24日开始新定价，由于吊牌更换存在时差，部分商品吊牌价仍为48元，敬请谅解。,*此商品B5/26空米色/深灰色于2018年8月24日开始新定价，由于吊牌更换存在时差，部分商品吊牌价仍为42元，敬请谅解。,*此商品A5/20空米色/深灰色于2018年8月24日开始新定价，由于吊牌更换存在时差，部分商品吊牌价仍为37元，敬请谅解。,再生纸封皮。金属环可夹约130张，活页文件袋约50张（※一个文件袋里可装一张打印用纸）,&nbsp;,细节展示,颜色展示,基本信息,商品材质, 再生纸 ,规格, A4/30空、A5/20空、B5/26空&nbsp; ,&nbsp;,使用说明",无印良品MUJI 再生纸活页夹 A4_30孔,"欢迎前来淘宝网实力旺铺，选购无印良品MUJI 再生纸活页夹 A4_30孔,想了解详情无印良品MUJI 再生纸活页夹 A4_30孔，请进入无印良品muji官方旗舰店的无印良品MUJI官方旗舰店实力旺铺，更多商品任你选购",https://detail.tmall.com/item.htm?id=39389981125&rn=bfc1907ddd0df879ca5da2454ad0b97e&abbucket=4,无印良品MUJI官方旗舰店,江苏苏州,"https://img.alicdn.com/imgextra/i3/2038648986/TB2DRPoXpXXXXaOXpXXXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i2/2038648986/TB2XwlBXFXXXXbtXpXXXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i1/2038648986/TB2avGKXFXXXXbEXpXXXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i3/2038648986/TB2b8CkXVXXXXX1XXXXXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i4/2038648986/TB2mZRpXXXXXXc8jpXXXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i3/2038648986/T2Y4XvX4pXXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i4/2038648986/T2cXHcXF4XXXXXXXXX_!!2038648986.jpg","58036167748,58036167749,58036167750,58036167751,58036167752,58036167753",909760520
2018-11-01 16:39:56,活动特集,41747125989,无印良品MUJI 扫除用品系列 地板拖把用拖把 干擦,241,,2030,29.00,,1329,1,东西不错,灰色,"无印良品MUJI 扫除用品系列 地板拖把用拖把 干擦,这款干擦式拖把采用了纤维极细的微纤维。,商品展示,基本信息,商品材质, 聚酯82% 锦纶18% &nbsp;,聚氨酯海绵,规格, 约宽30&times;长14.5&times;厚2.5ｃｍ ,&nbsp;,品质保障,&nbsp;,使用说明,&nbsp;",无印良品MUJI 扫除用品系列 地板拖把用拖把 干擦,"欢迎前来淘宝网实力旺铺，选购无印良品MUJI 扫除用品系列 地板拖把用拖把 干擦,想了解详情无印良品MUJI 扫除用品系列 地板拖把用拖把 干擦，请进入无印良品muji官方旗舰店的无印良品MUJI官方旗舰店实力旺铺，更多商品任你选购",https://detail.tmall.com/item.htm?id=41747125989&rn=bfc1907ddd0df879ca5da2454ad0b97e&abbucket=4,无印良品MUJI官方旗舰店,江苏苏州,"https://img.alicdn.com/imgextra/i3/2038648986/TB2KjsOaFXXXXXTXXXXXXXXXXXX-2038648986.jpg,https://img.alicdn.com/imgextra/i2/2038648986/T2nfBxXY0XXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i3/2038648986/T2Y4XvX4pXXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i4/2038648986/T2cXHcXF4XXXXXXXXX_!!2038648986.jpg",3106567754512,909760520
2018-11-01 16:39:56,活动特集,559261213315,无印良品 MUJI 女式 美利奴羊毛 阿兰图案毛衣,1294,131,2544,448.00,224,154,0,,"米白色,烟熏暗黄色,红色,浅灰色,烟熏绿色,海军蓝,米色,烟熏蓝色","无印良品 MUJI 女式 美利奴羊毛 阿兰图案毛衣,商品特征：,采用产自美利奴羊毛种群的羊毛织造成的 质的柔软具有良好保温性的纱线。 可在家轻松打理。,注意事项：,●深色产品在穿着时的摩擦会导致移色。尤其在被雨水、汗水浸湿后穿着更会造成移色，敬请注意。,●洗涤时可能会有掉色，请和其他衣物分开洗涤。,●由于素材的特性，穿着和洗涤时的摩擦会导致起毛、起球。如有发生请尽快使用除毛器等去除。,细节展示, &nbsp;&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; ,颜色展示,&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; ,基本信息,商品材,羊毛100%,规格,S/M/L/XL,产地, 柬埔寨 ,尺码对照,Size(cm),※商品尺寸由于手工测量会有2cm-4cm左右误差，请以收到的商品实物为准。",无印良品 MUJI 女式 美利奴羊毛 阿兰图案毛衣,"欢迎前来淘宝网实力旺铺，选购无印良品 MUJI 女式 美利奴羊毛 阿兰图案毛衣,想了解详情无印良品 MUJI 女式 美利奴羊毛 阿兰图案毛衣，请进入无印良品muji官方旗舰店的无印良品MUJI官方旗舰店实力旺铺，更多商品任你选购",https://detail.tmall.com/item.htm?id=559261213315&rn=bfc1907ddd0df879ca5da2454ad0b97e&abbucket=4,无印良品MUJI官方旗舰店,江苏苏州,"https://assets.alicdn.com/kissy/1.0.0/build/imglazyload/spaceball.gif,https://img.alicdn.com/imgextra/i4/2038648986/TB2xbPQkh3IL1JjSZPfXXcrUVXa_!!2038648986.jpg,https://img.alicdn.com/imgextra/i3/2038648986/T2PsO.XFtaXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i4/2038648986/T2mMYsXKdaXXXXXXXX_!!2038648986.jpg,https://img.alicdn.com/imgextra/i3/2038648986/TB2XFOPoFXXXXaaXpXXXXXXXXXX-2038648986.jpg","3650028915002,3650028915003,3650028915004,3650028915005,3650028915006,3650028915007,3650028915008,3650028915009,3650028915010,3650028915011,3650028915012,3650028915013,3650028915014,3650028915015,3650028915016,3650028915017,3650028915018,3650028915019,3650028915020,3650028915021,3650028915022,3650028915023,3650028915024,3650028915025,3650028915026,3650028915027,3650028915028,3650028915029,3650028915030,3650028915031,3650028915032,3650028915033",909760520
